nodeName	altName	nodeAttr[nodesPresent, ]
CEBPB	CEBPB	blue
MMRN2	MMRN2	blue
CD248	CD248	blue
C1RL	C1RL	blue
NFKBIZ	NFKBIZ	blue
TGFBR2	TGFBR2	blue
MECOM	MECOM	blue
GIMAP5	GIMAP5	blue
FLT4	FLT4	blue
EMP2	EMP2	blue
WWTR1	WWTR1	blue
FAM129B	FAM129B	blue
MT-CO1	MT-CO1	blue
MT-CYB	MT-CYB	blue
ZBTB42	ZBTB42	blue
BEST3	BEST3	blue
ALPK1	ALPK1	blue
CMTM3	CMTM3	blue
LOXL4	LOXL4	blue
VAMP5	VAMP5	blue
GADD45A	GADD45A	blue
CAPG	CAPG	blue
SLC43A3	SLC43A3	blue
IFI16	IFI16	blue
CDH5	CDH5	blue
HYAL2	HYAL2	blue
MYD88	MYD88	blue
FCGRT	FCGRT	blue
CARD10	CARD10	blue
APOBEC3D	APOBEC3D	blue
PARP9	PARP9	blue
SOX18	SOX18	blue
SP100	SP100	blue
HRCT1	HRCT1	blue
IL13RA1	IL13RA1	blue
IL6R	IL6R	blue
MT-ND4	MT-ND4	blue
STON1	STON1	blue
ARID5A	ARID5A	blue
EMILIN1	EMILIN1	blue
EIF4EBP1	EIF4EBP1	blue
BTG2	BTG2	blue
FOXL2	FOXL2	blue
LIMK2	LIMK2	blue
AFAP1L1	AFAP1L1	blue
ID1	ID1	blue
LOXL1	LOXL1	blue
ENG	ENG	blue
OVCH1	OVCH1	blue
ADPRH	ADPRH	blue
ADCY4	ADCY4	blue
MYC	MYC	blue
MT-ND3	MT-ND3	blue
MAP3K8	MAP3K8	blue
PDGFRB	PDGFRB	blue
DSC2	DSC2	blue
PIM1	PIM1	blue
FLVCR2	FLVCR2	blue
PDLIM7	PDLIM7	blue
IL18BP	IL18BP	blue
SHE	SHE	blue
SAMD9L	SAMD9L	blue
SLC12A7	SLC12A7	blue
C1orf162	C1orf162	blue
SLC19A3	SLC19A3	blue
GAS2L2	GAS2L2	blue
GIMAP2	GIMAP2	blue
NXN	NXN	blue
APOBEC3F	APOBEC3F	blue
MT-ND2	MT-ND2	blue
APOBEC3G	APOBEC3G	blue
ALDOB	ALDOB	blue
ARPC1B	ARPC1B	blue
KANK3	KANK3	blue
VASP	VASP	blue
FES	FES	blue
KCNN4	KCNN4	blue
TCN2	TCN2	blue
SLFN11	SLFN11	blue
SMAGP	SMAGP	blue
VASN	VASN	blue
PRKCH	PRKCH	blue
METRNL	METRNL	blue
EHD2	EHD2	blue
LYN	LYN	blue
TNFRSF10B	TNFRSF10B	blue
SLCO2B1	SLCO2B1	blue
HLA-E	HLA-E	blue
HLA-B	HLA-B	blue
ESAM	ESAM	blue
MICA	MICA	blue
RCC1	RCC1	blue
IL15	IL15	blue
EVA1B	EVA1B	blue
RRAS	RRAS	blue
NFKBIA	NFKBIA	blue
ELOVL7	ELOVL7	blue
PSMB8	PSMB8	blue
FLI1	FLI1	blue
PLCE1	PLCE1	blue
CD151	CD151	blue
HYAL1	HYAL1	blue
CLIC2	CLIC2	blue
PTP4A3	PTP4A3	blue
ARTN	ARTN	blue
