nodeName	altName	nodeAttr[nodesPresent, ]
OGN	OGN	tan
PLN	PLN	tan
COL3A1	COL3A1	tan
MGP	MGP	tan
ACTA2	ACTA2	tan
CASQ2	CASQ2	tan
TBX18	TBX18	tan
CNN1	CNN1	tan
FMOD	FMOD	tan
ECM2	ECM2	tan
COL1A2	COL1A2	tan
VGLL3	VGLL3	tan
GPX8	GPX8	tan
FOXC1	FOXC1	tan
FAM26E	FAM26E	tan
BMP6	BMP6	tan
DCN	DCN	tan
FN1	FN1	tan
SEMA3G	SEMA3G	tan
FBLN2	FBLN2	tan
EBF1	EBF1	tan
SLC22A3	SLC22A3	tan
LEPR	LEPR	tan
PAQR5	PAQR5	tan
PDE5A	PDE5A	tan
JAG1	JAG1	tan
LEF1	LEF1	tan
