nodeName	altName	nodeAttr[nodesPresent, ]
SLC12A1	SLC12A1	brown
ROBO2	ROBO2	brown
GPR68	GPR68	brown
ADCY1	ADCY1	brown
PPP1R17	PPP1R17	brown
RP11-383H13.1	RP11-383H13.1	brown
DOK6	DOK6	brown
NAP1L2	NAP1L2	brown
GPR158	GPR158	brown
MRAP2	MRAP2	brown
L1CAM	L1CAM	brown
CACNB2	CACNB2	brown
RASL11B	RASL11B	brown
FGF5	FGF5	brown
CNTN4	CNTN4	brown
KIAA1045	KIAA1045	brown
EFNB3	EFNB3	brown
GLT1D1	GLT1D1	brown
ADRA2A	ADRA2A	brown
HUNK	HUNK	brown
DRD1	DRD1	brown
RPH3A	RPH3A	brown
CDH13	CDH13	brown
COL5A2	COL5A2	brown
CDS1	CDS1	brown
ZNF385B	ZNF385B	brown
LBH	LBH	brown
TPBG	TPBG	brown
LRFN5	LRFN5	brown
PCDH19	PCDH19	brown
GABRA3	GABRA3	brown
ARNTL2	ARNTL2	brown
RGS6	RGS6	brown
SSTR2	SSTR2	brown
SHANK2	SHANK2	brown
CCDC177	CCDC177	brown
MAP2	MAP2	brown
NRXN1	NRXN1	brown
STEAP2	STEAP2	brown
DIRAS1	DIRAS1	brown
UNC13C	UNC13C	brown
PAQR9	PAQR9	brown
DCDC2	DCDC2	brown
TRABD2A	TRABD2A	brown
SGCG	SGCG	brown
XKR4	XKR4	brown
ATP8A2	ATP8A2	brown
OPCML	OPCML	brown
CCDC144NL	CCDC144NL	brown
NSF	NSF	brown
RTKN2	RTKN2	brown
GLRB	GLRB	brown
ZDHHC23	ZDHHC23	brown
DLGAP2	DLGAP2	brown
ZNF385D	ZNF385D	brown
BTBD11	BTBD11	brown
CTB-58E17.5	CTB-58E17.5	brown
ITPR1	ITPR1	brown
SSTR1	SSTR1	brown
RAB15	RAB15	brown
TMEM132D	TMEM132D	brown
FMN1	FMN1	brown
LRRC55	LRRC55	brown
RET	RET	brown
CYP26B1	CYP26B1	brown
LHFPL5	LHFPL5	brown
CACNG2	CACNG2	brown
KCNQ3	KCNQ3	brown
SLC26A4	SLC26A4	brown
MAP3K9	MAP3K9	brown
MPP7	MPP7	brown
NOMO2	NOMO2	brown
GRM1	GRM1	brown
TPH2	TPH2	brown
PNMA2	PNMA2	brown
MYOZ3	MYOZ3	brown
IGSF3	IGSF3	brown
LRRTM4	LRRTM4	brown
LRRC73	LRRC73	brown
CHRFAM7A	CHRFAM7A	brown
IPCEF1	IPCEF1	brown
OXR1	OXR1	brown
RORB	RORB	brown
RSPO2	RSPO2	brown
ABRA	ABRA	brown
HTR7	HTR7	brown
NAPB	NAPB	brown
WSCD2	WSCD2	brown
CHRNA7	CHRNA7	brown
PRRG3	PRRG3	brown
TMEM35	TMEM35	brown
GRM8	GRM8	brown
KIAA0319	KIAA0319	brown
KCNIP4	KCNIP4	brown
KIAA1199	KIAA1199	brown
ADAM11	ADAM11	brown
RNF165	RNF165	brown
SYP	SYP	brown
NPTX2	NPTX2	brown
RIMS1	RIMS1	brown
CNNM1	CNNM1	brown
MICAL2	MICAL2	brown
CDK14	CDK14	brown
N4BP3	N4BP3	brown
SCN2B	SCN2B	brown
SNAP91	SNAP91	brown
HMGCLL1	HMGCLL1	brown
QRFPR	QRFPR	brown
NGEF	NGEF	brown
DRP2	DRP2	brown
ARL4C	ARL4C	brown
