nodeName	altName	nodeAttr[nodesPresent, ]
GABRA5	GABRA5	blue
VWC2L	VWC2L	blue
CYP4X1	CYP4X1	blue
HAPLN1	HAPLN1	blue
CCNO	CCNO	blue
FAM153B	FAM153B	blue
FGF7	FGF7	blue
RFX8	RFX8	blue
LY6D	LY6D	blue
DGKB	DGKB	blue
ATRNL1	ATRNL1	blue
DAW1	DAW1	blue
BHMT	BHMT	blue
RP11-826N14.2	RP11-826N14.2	blue
EFCAB1	EFCAB1	blue
HDC	HDC	blue
SPHKAP	SPHKAP	blue
PDE6H	PDE6H	blue
TLL1	TLL1	blue
ESRP1	ESRP1	blue
FRAS1	FRAS1	blue
CLUL1	CLUL1	blue
GABRB3	GABRB3	blue
SLC17A8	SLC17A8	blue
HS6ST2	HS6ST2	blue
B4GALT6	B4GALT6	blue
ARHGAP20	ARHGAP20	blue
CCK	CCK	blue
DIRAS2	DIRAS2	blue
KCNA4	KCNA4	blue
MORN3	MORN3	blue
RP11-664D7.4	RP11-664D7.4	blue
SV2B	SV2B	blue
SCG2	SCG2	blue
CADPS	CADPS	blue
NRN1	NRN1	blue
SCN1A	SCN1A	blue
MAP10	MAP10	blue
FGF12	FGF12	blue
TNN	TNN	blue
FFAR4	FFAR4	blue
NOV	NOV	blue
CYP26A1	CYP26A1	blue
RIMBP2	RIMBP2	blue
LIN28B	LIN28B	blue
PAK1	PAK1	blue
RAD51AP2	RAD51AP2	blue
FGF13	FGF13	blue
PTGFR	PTGFR	blue
UBE2QL1	UBE2QL1	blue
NCEH1	NCEH1	blue
LRRC2	LRRC2	blue
MEF2C	MEF2C	blue
ARPP21	ARPP21	blue
ARHGAP28	ARHGAP28	blue
FAM160A1	FAM160A1	blue
CADPS2	CADPS2	blue
CYP4Z1	CYP4Z1	blue
SLC12A1	SLC12A1	blue
ROBO2	ROBO2	blue
CLGN	CLGN	blue
AC109829.1	AC109829.1	blue
BMP3	BMP3	blue
ABCD2	ABCD2	blue
PRPH2	PRPH2	blue
HOMER1	HOMER1	blue
RP11-383H13.1	RP11-383H13.1	blue
DOK6	DOK6	blue
NAP1L2	NAP1L2	blue
ASB5	ASB5	blue
GPR158	GPR158	blue
CNKSR2	CNKSR2	blue
SPAG6	SPAG6	blue
CACNB2	CACNB2	blue
RASL11B	RASL11B	blue
FGF5	FGF5	blue
CNTN4	CNTN4	blue
CCDC170	CCDC170	blue
C15orf26	C15orf26	blue
C2orf80	C2orf80	blue
PCDH11Y	PCDH11Y	blue
FAM153C	FAM153C	blue
KIAA2022	KIAA2022	blue
SLC6A5	SLC6A5	blue
HUNK	HUNK	blue
DRD1	DRD1	blue
CDH13	CDH13	blue
CDS1	CDS1	blue
ZNF385B	ZNF385B	blue
COL12A1	COL12A1	blue
TPBG	TPBG	blue
LRFN5	LRFN5	blue
PCDH19	PCDH19	blue
UNC80	UNC80	blue
WNT8A	WNT8A	blue
TMEM196	TMEM196	blue
KCNT2	KCNT2	blue
NEK10	NEK10	blue
UBXN10	UBXN10	blue
MAP2	MAP2	blue
NRXN1	NRXN1	blue
STEAP2	STEAP2	blue
RBM24	RBM24	blue
DCDC2	DCDC2	blue
RALYL	RALYL	blue
C1orf115	C1orf115	blue
ATP8A2	ATP8A2	blue
GPR3	GPR3	blue
OPCML	OPCML	blue
BEX5	BEX5	blue
NSF	NSF	blue
PTPRQ	PTPRQ	blue
RTKN2	RTKN2	blue
STEAP1	STEAP1	blue
GLRB	GLRB	blue
HOOK1	HOOK1	blue
ZDHHC23	ZDHHC23	blue
LDHAL6A	LDHAL6A	blue
KCND2	KCND2	blue
CNGB3	CNGB3	blue
LAMB1	LAMB1	blue
ZNF385D	ZNF385D	blue
SMIM18	SMIM18	blue
TMEM200A	TMEM200A	blue
GAP43	GAP43	blue
ITPR1	ITPR1	blue
SSTR1	SSTR1	blue
WDR17	WDR17	blue
ROR2	ROR2	blue
NAP1L5	NAP1L5	blue
FMN1	FMN1	blue
LRRC55	LRRC55	blue
CYP26B1	CYP26B1	blue
ADAMTS3	ADAMTS3	blue
BASP1	BASP1	blue
NOL4	NOL4	blue
CCNA1	CCNA1	blue
IGF1	IGF1	blue
CACNB4	CACNB4	blue
FBXO16	FBXO16	blue
NUDT11	NUDT11	blue
SLC26A4	SLC26A4	blue
MPP7	MPP7	blue
GRM1	GRM1	blue
CTD-3148I10.1	CTD-3148I10.1	blue
BTC	BTC	blue
PNMA2	PNMA2	blue
RIT2	RIT2	blue
GULP1	GULP1	blue
MYOZ3	MYOZ3	blue
IGSF3	IGSF3	blue
TSPAN13	TSPAN13	blue
MCTP1	MCTP1	blue
LRRTM4	LRRTM4	blue
PPP4R4	PPP4R4	blue
IPCEF1	IPCEF1	blue
OXR1	OXR1	blue
TRPA1	TRPA1	blue
RORB	RORB	blue
RSPO2	RSPO2	blue
NAPB	NAPB	blue
C10orf107	C10orf107	blue
CHRNA7	CHRNA7	blue
RNF128	RNF128	blue
PPP1R14C	PPP1R14C	blue
TMEM35	TMEM35	blue
GRM8	GRM8	blue
KIAA0319	KIAA0319	blue
KCNIP4	KCNIP4	blue
HOPX	HOPX	blue
EDN3	EDN3	blue
OLFM1	OLFM1	blue
ACVR1C	ACVR1C	blue
CHL1	CHL1	blue
ICA1	ICA1	blue
COL10A1	COL10A1	blue
GALNTL6	GALNTL6	blue
CHN1	CHN1	blue
RIMS1	RIMS1	blue
PAPPA	PAPPA	blue
CCDC87	CCDC87	blue
CELF4	CELF4	blue
PAK6	PAK6	blue
CDK14	CDK14	blue
SNAP91	SNAP91	blue
HMGCLL1	HMGCLL1	blue
NUPR1L	NUPR1L	blue
PTPRO	PTPRO	blue
ITGA4	ITGA4	blue
QRFPR	QRFPR	blue
SP9	SP9	blue
PTX3	PTX3	blue
KCNA2	KCNA2	blue
SLC44A5	SLC44A5	blue
GRHL1	GRHL1	blue
GRM7	GRM7	blue
AQP9	AQP9	blue
RP11-553A10.1	RP11-553A10.1	blue
ARL4C	ARL4C	blue
PAH	PAH	blue
DEPDC1	DEPDC1	blue
SLC10A4	SLC10A4	blue
HPCAL4	HPCAL4	blue
C1orf145	C1orf145	blue
PRTN3	PRTN3	blue
TMEM27	TMEM27	blue
CRHBP	CRHBP	blue
SLC16A7	SLC16A7	blue
GNG2	GNG2	blue
NSG2	NSG2	blue
RMI2	RMI2	blue
DNAH5	DNAH5	blue
PIP5K1B	PIP5K1B	blue
TAF7L	TAF7L	blue
CA4	CA4	blue
PCLO	PCLO	blue
KHDRBS2	KHDRBS2	blue
ASAH2B	ASAH2B	blue
CLDN16	CLDN16	blue
ALB	ALB	blue
FAT3	FAT3	blue
IL7	IL7	blue
NIPAL1	NIPAL1	blue
LNX1	LNX1	blue
KALRN	KALRN	blue
CDH10	CDH10	blue
THRB	THRB	blue
ACTC1	ACTC1	blue
SCAND3	SCAND3	blue
CA10	CA10	blue
KB-1980E6.3	KB-1980E6.3	blue
AC073343.1	AC073343.1	blue
ERC2	ERC2	blue
NIPAL2	NIPAL2	blue
SLITRK5	SLITRK5	blue
KCNJ3	KCNJ3	blue
ZBTB8A	ZBTB8A	blue
C8orf47	C8orf47	blue
FAM84A	FAM84A	blue
CTXN2	CTXN2	blue
FAM81A	FAM81A	blue
TUSC3	TUSC3	blue
SYCE1	SYCE1	blue
CCDC68	CCDC68	blue
ZDBF2	ZDBF2	blue
MDH1B	MDH1B	blue
BEND4	BEND4	blue
MPO	MPO	blue
C3orf49	C3orf49	blue
ADAM23	ADAM23	blue
DCLK1	DCLK1	blue
C5orf47	C5orf47	blue
RGS7	RGS7	blue
OXGR1	OXGR1	blue
CERKL	CERKL	blue
PDP1	PDP1	blue
TASP1	TASP1	blue
NME5	NME5	blue
MARCH11	MARCH11	blue
SUSD1	SUSD1	blue
