nodeName	altName	nodeAttr[nodesPresent, ]
OXTR	OXTR	brown
APOB	APOB	brown
TNFRSF1A	TNFRSF1A	brown
PPP1R42	PPP1R42	brown
PDLIM4	PDLIM4	brown
FGFRL1	FGFRL1	brown
CDC42EP5	CDC42EP5	brown
GPNMB	GPNMB	brown
ADORA2B	ADORA2B	brown
PCOLCE	PCOLCE	brown
PROCR	PROCR	brown
SMTNL2	SMTNL2	brown
MFAP5	MFAP5	brown
CASS4	CASS4	brown
CLEC1A	CLEC1A	brown
PRSS35	PRSS35	brown
GJA1	GJA1	brown
BMP4	BMP4	brown
SLC44A3	SLC44A3	brown
ADAMTS15	ADAMTS15	brown
COL4A2	COL4A2	brown
NOTCH3	NOTCH3	brown
LGR6	LGR6	brown
PCDHGA12	PCDHGA12	brown
PGR	PGR	brown
NEK5	NEK5	brown
MTHFD2	MTHFD2	brown
ST8SIA6	ST8SIA6	brown
TNFAIP8	TNFAIP8	brown
CAV1	CAV1	brown
ANO2	ANO2	brown
MGAM	MGAM	brown
IGFBP3	IGFBP3	brown
PLSCR1	PLSCR1	brown
RFX4	RFX4	brown
INHBA	INHBA	brown
NDUFA4L2	NDUFA4L2	brown
IER3	IER3	brown
TNFAIP3	TNFAIP3	brown
NQO1	NQO1	brown
CXCR7	CXCR7	brown
AJUBA	AJUBA	brown
MOCOS	MOCOS	brown
FLT1	FLT1	brown
LAMA5	LAMA5	brown
CLIC5	CLIC5	brown
CSAG1	CSAG1	brown
AHNAK	AHNAK	brown
SMOC2	SMOC2	brown
PNP	PNP	brown
SRL	SRL	brown
HELZ2	HELZ2	brown
PRX	PRX	brown
SLC26A2	SLC26A2	brown
RBPMS2	RBPMS2	brown
CRISPLD2	CRISPLD2	brown
CETP	CETP	brown
JUNB	JUNB	brown
GPR126	GPR126	brown
LTBR	LTBR	brown
CLCNKA	CLCNKA	brown
TBX2	TBX2	brown
HAPLN3	HAPLN3	brown
CFB	CFB	brown
LGALS3	LGALS3	brown
CEACAM1	CEACAM1	brown
IRAK3	IRAK3	brown
PDE3A	PDE3A	brown
ACADL	ACADL	brown
SLFN13	SLFN13	brown
BCAM	BCAM	brown
APOL1	APOL1	brown
C12ORF55	C12ORF55	brown
FZD7	FZD7	brown
ACVRL1	ACVRL1	brown
EYA2	EYA2	brown
NBEAL1	NBEAL1	brown
RLBP1	RLBP1	brown
ARHGEF19	ARHGEF19	brown
STARD8	STARD8	brown
FAM46C	FAM46C	brown
PARD3	PARD3	brown
PERP	PERP	brown
PTRF	PTRF	brown
FOXS1	FOXS1	brown
LAMB2	LAMB2	brown
SERPING1	SERPING1	brown
ITGA1	ITGA1	brown
PCDHGA5	PCDHGA5	brown
BBOX1	BBOX1	brown
FAM46A	FAM46A	brown
C1orf64	C1orf64	brown
SLFN12	SLFN12	brown
MVP	MVP	brown
PARP15	PARP15	brown
TDRD10	TDRD10	brown
FOLR1	FOLR1	brown
PRKCDBP	PRKCDBP	brown
FZD10	FZD10	brown
MGST1	MGST1	brown
TAGLN2	TAGLN2	brown
PYGL	PYGL	brown
SQRDL	SQRDL	brown
TRIM5	TRIM5	brown
FOSL2	FOSL2	brown
FBLN2	FBLN2	brown
IGFBP7	IGFBP7	brown
NEXN	NEXN	brown
AQP4	AQP4	brown
ELTD1	ELTD1	brown
LY96	LY96	brown
YAP1	YAP1	brown
SIX4	SIX4	brown
PGM5	PGM5	brown
TNFSF10	TNFSF10	brown
NAGS	NAGS	brown
EBF1	EBF1	brown
FAM124B	FAM124B	brown
IL15RA	IL15RA	brown
HIST2H2AA3	HIST2H2AA3	brown
COLEC12	COLEC12	brown
C1S	C1S	brown
PZP	PZP	brown
SLC1A3	SLC1A3	brown
GRAP	GRAP	brown
MAP3K6	MAP3K6	brown
KIF5A	KIF5A	brown
TWIST1	TWIST1	brown
DOCK6	DOCK6	brown
