nodeName	altName	nodeAttr[nodesPresent, ]
HES5	HES5	turquoise
COL23A1	COL23A1	turquoise
BTBD11	BTBD11	turquoise
CTB-58E17.5	CTB-58E17.5	turquoise
C9orf173	C9orf173	turquoise
RAB15	RAB15	turquoise
TMEM132D	TMEM132D	turquoise
LOXHD1	LOXHD1	turquoise
RPRML	RPRML	turquoise
RET	RET	turquoise
TGFBR3L	TGFBR3L	turquoise
ACTL6B	ACTL6B	turquoise
LHFPL5	LHFPL5	turquoise
ABCG4	ABCG4	turquoise
CACNG2	CACNG2	turquoise
AGAP2	AGAP2	turquoise
SDR42E2	SDR42E2	turquoise
KCNQ3	KCNQ3	turquoise
KCNH6	KCNH6	turquoise
KIF17	KIF17	turquoise
MAP3K9	MAP3K9	turquoise
OPN4	OPN4	turquoise
GLB1L3	GLB1L3	turquoise
LRRC38	LRRC38	turquoise
NOMO2	NOMO2	turquoise
PRKAR1B	PRKAR1B	turquoise
SYNGR3	SYNGR3	turquoise
TPH2	TPH2	turquoise
HPCA	HPCA	turquoise
RAP1GAP2	RAP1GAP2	turquoise
SMPDL3B	SMPDL3B	turquoise
PITPNM3	PITPNM3	turquoise
SYNPO	SYNPO	turquoise
KISS1R	KISS1R	turquoise
LRRC73	LRRC73	turquoise
NKX6-3	NKX6-3	turquoise
CACNG8	CACNG8	turquoise
SCTR	SCTR	turquoise
CHRFAM7A	CHRFAM7A	turquoise
ABRA	ABRA	turquoise
HTR7	HTR7	turquoise
WSCD2	WSCD2	turquoise
PRRG3	PRRG3	turquoise
KIAA1211L	KIAA1211L	turquoise
RAB3A	RAB3A	turquoise
NOX5	NOX5	turquoise
CYP4A11	CYP4A11	turquoise
AAK1	AAK1	turquoise
RHOF	RHOF	turquoise
THY1	THY1	turquoise
TNFSF18	TNFSF18	turquoise
EPHB6	EPHB6	turquoise
KIAA1199	KIAA1199	turquoise
GPR179	GPR179	turquoise
ADAM11	ADAM11	turquoise
RNF165	RNF165	turquoise
SYP	SYP	turquoise
FAM155A	FAM155A	turquoise
NPM2	NPM2	turquoise
CNNM1	CNNM1	turquoise
MICAL2	MICAL2	turquoise
N4BP3	N4BP3	turquoise
SCN2B	SCN2B	turquoise
PLEKHG5	PLEKHG5	turquoise
TRIM72	TRIM72	turquoise
CACNG6	CACNG6	turquoise
NRGN	NRGN	turquoise
HTR1B	HTR1B	turquoise
SLC35F4	SLC35F4	turquoise
NGEF	NGEF	turquoise
TSPEAR	TSPEAR	turquoise
BSN	BSN	turquoise
CELF3	CELF3	turquoise
DRP2	DRP2	turquoise
KCNH3	KCNH3	turquoise
CD6	CD6	turquoise
ASPG	ASPG	turquoise
EXTL1	EXTL1	turquoise
FAM189A1	FAM189A1	turquoise
CALY	CALY	turquoise
ZNF804A	ZNF804A	turquoise
